task_index,company_id,company_name,classifier_search_tier,worker_token_ticker,verifier_search_tier,verifier_token_ticker,verdict,error_type,error_reason,evidence_urls,recommended_action,corrected_result_row_json
3728,267755-77,GetSmart,light,[],light,[],pass,,,"[""https://getsmart.site/""]",accept_worker_row,
3729,268357-60,HiNounou,light,[],light,[],pass,,,"[""https://hinounou.com/""]",accept_worker_row,
3730,362062-81,RiseAngle,light,[],light,[],pass,,,"[""https://riseangle.com/""]",accept_worker_row,
3731,551706-85,GallerieX,light,[],light,[],pass,,,"[""https://galleriex.com/""]",accept_worker_row,
3732,455010-13,Swivel (Austin),full,"[""SWIV""]",full,"[""SWIV""]",pass,,,"[""https://swivel.finance/"", ""https://docs.swivel.finance/swivel-v2.0.0/swivel-exchange/how-to-claim-swiv-tokens"", ""https://docs.swivel.finance/swivel-exchange/retroactive-distribution""]",accept_worker_row,
3733,455050-09,Nortical,light,[],light,[],pass,,,"[""https://nortical.com/"", ""https://www.cbinsights.com/company/nortical""]",accept_worker_row,
3734,458110-54,0xcert,full,"[""ZXC""]",full,"[""ZXC""]",pass,,,"[""https://coinmarketcap.com/currencies/0xcert/"", ""https://etherscan.io/token/0x83e2be8d114f9661221384b3a50d24b96a5653f5"", ""https://0xcert.org/""]",accept_worker_row,
3735,268073-02,Chains Guard Technology (Beijing),light,[],light,[],pass,,,"[""https://chainsguard.com/""]",accept_worker_row,
3736,455093-38,Trace (Business Productivity Software),light,[],light,[],pass,,,"[""https://traceablesourcing.com/""]",accept_worker_row,
3737,455094-64,Pogbet,light,[],light,[],pass,,,"[""https://pogbet.gg/"", ""https://www.f6s.com/company/pogbet""]",accept_worker_row,
3738,740919-52,YOLO Games,full,"[""YOLO""]",full,"[""YOLO""]",pass,,,"[""https://docs.yologames.io/"", ""https://www.coingecko.com/en/coins/yolo-games"", ""https://yologames.io/""]",accept_worker_row,
3739,455099-77,Loak,light,[],light,[],pass,,,"[""https://loak.co/""]",accept_worker_row,
3740,268809-49,Sovrin Foundation,light,[],light,[],pass,,,"[""https://sovrin.org/"", ""https://sovrin-foundation.github.io/sovrin/"", ""https://www.globenewswire.com/de/news-release/2020/02/25/1990116/0/en/Sovrin-Foundation-Launches-Test-Token-for-Decentralized-Identity-Network.html""]",accept_worker_row,
3741,455145-49,Chainstarters,light,[],light,[],pass,,,"[""https://chainstarters.com/""]",accept_worker_row,
3742,455191-48,Notarify,light,[],light,[],pass,,,"[""https://notarify.io/""]",accept_worker_row,
3743,455191-57,First Coincidence,light,[],light,[],pass,,,"[""https://firstcoincidence.com/""]",accept_worker_row,
3744,455192-92,Round Finance,full,[],full,[],pass,,,"[""https://round.xyz/"", ""https://messari.io/project/round-finance""]",accept_worker_row,
3745,551282-14,Novus Security,light,[],light,[],pass,,,"[""https://usenovus.io/""]",accept_worker_row,
3746,455209-84,Exeedme,full,"[""XED""]",full,"[""XED""]",pass,,,"[""https://token.exeedme.com/"", ""https://www.coingecko.com/en/coins/exeedme"", ""https://exeedme.com/""]",accept_worker_row,
3747,455233-78,Chaintope,light,[],light,[],pass,,,"[""https://chaintope.com/""]",accept_worker_row,
3748,741221-65,PolyFlow,full,[],full,"[""PID""]",suspected_missing_token,missing_token,"Official PolyFlow sources identify a $PID token ecosystem and presale page, so the worker row should not be empty.","[""https://polyflow.tech/"", ""https://docs.polyflow.tech/payment-id-pid/intro"", ""https://polyflows.tech/token""]",edit_row,"{""task_index"":""3748"",""company_id"":""741221-65"",""company_name"":""PolyFlow"",""normalized_domain"":""polyflow.tech"",""company_type"":""infrastructure_or_data"",""crypto_project_likelihood"":""high"",""project_search_required"":""yes"",""project_search_reason"":""Official site/docs identify the $PID token ecosystem."",""project_name"":""[\""PolyFlow\""]"",""project_url"":""[\""https://polyflow.tech/\""]"",""status"":""completed"",""completed_at"":"""",""token_ticker"":""[\""PID\""]"",""token_name"":""[\""PID\""]"",""token_url"":""[\""https://polyflows.tech/token\""]"",""has_token_evidence"":""Official site/docs and the token page identify the $PID token ecosystem."",""evidence_urls"":""https://polyflow.tech/|https://docs.polyflow.tech/payment-id-pid/intro|https://polyflows.tech/token"",""evidence_source_types"":""official_site|official_docs|official_site"",""confidence"":""high"",""needs_manual_review"":""no""}"
3749,268080-49,kether,light,[],light,[],pass,,,"[""https://kether.co/""]",accept_worker_row,
3750,455735-62,Euler Labs,full,"[""EUL""]",full,"[""EUL""]",pass,,,"[""https://www.eulerlabs.com/"", ""https://docs.euler.finance/EUL/overview/"", ""https://docs.euler.finance/EUL/reward-eul/""]",accept_worker_row,
3751,268542-37,Trazable,light,"[""TRZ""]",light,"[""TRZ""]",pass,,,https://token.trazable.io/en/,accept_worker_row,
3752,551486-17,OpenMall,light,[],light,[],pass,,,https://openmall.ai/|https://openmall.it/En/,accept_worker_row,
3753,550053-37,Pluto Studio,full,"[""CATI""]",full,"[""CATI""]",pass,,,https://docs.catizen.ai/usdcati-tokenomics|https://docs.catizen.ai/decentralized-organization|https://catizen.ai/terms/,accept_worker_row,
3754,550054-54,Rocket3,full,"[""RTC""]",full,"[""RTC""]",pass,,,https://www.globenewswire.com/news-release/2024/01/01/2802334/0/en/Rocket3-Protocol-Launches-Revolutionary-Gas-Fee-Reduction-Platform-Transforming-DeFi-Trading.html|https://icoanalytics.org/projects/rocket3/|https://icoholder.com/en/rocket3-1069394,accept_worker_row,
3755,550055-98,Hirechain,skip_candidate,[],skip_candidate,[],pass,,,https://www.hirechain.io/,accept_worker_row,
3756,550075-42,Eclipse Fi,full,"[""ECLIP""]",full,"[""ECLIP""]",pass,,,https://docs.eclipsefi.io/tokenomics-and-rewards/eclip-token|https://docs.eclipsefi.io/faq|https://coinmarketcap.com/currencies/eclipse-fi/,accept_worker_row,
3757,550081-00,MediMint,light,"[""MDMT""]",light,"[""MDMT""]",pass,,,https://www.medimint.health/|https://linktr.ee/MediMint.io|https://avisa-1.gitbook.io/medimint/table-of-contents-for-medimint/tokenomics/token-type-and-overview,accept_worker_row,
3758,550088-65,Strobe,light,[],light,[],pass,,,https://strobe.org/|https://messari.io/project/strobe,accept_worker_row,
3759,550110-61,LightLink,full,"[""LL""]",full,"[""LL""]",pass,,,https://lightlink.io/token|https://docs.lightlink.io/lightlink-protocol/using-lightlink/adding-ll-tokens-to-your-wallet|https://www.coingecko.com/en/coins/lightlink,accept_worker_row,
3760,550458-01,Atlas One (Canada),skip_candidate,[],skip_candidate,[],pass,,,https://atlasone.ca/,accept_worker_row,
3761,740217-97,Akiverse,full,"[""AKV"",""AKIR""]",full,"[""AKV"",""AKIR""]",pass,,,https://akiverse.io/,accept_worker_row,
3762,550783-27,Chainfuelz,full,"[""FUELZ""]",full,"[""FUELZ""]",pass,,,https://chainfuelz.com/|https://chainfuelz.com/blog/bridging-the-gap-how-netzylo-solves-the-biggest-web3-engagement-challenges-for-brands|https://www.einpresswire.com/article/854439957/chainfuelz-unveils-plans-for-fuelz-utility-token-on-polygon,accept_worker_row,
3763,550814-50,Empeiria,full,"[""EMPE""]",full,"[""EMPE""]",pass,,,https://docs.empe.io/empe-blockchain/blockchain-intro|https://docs.empe.io/empe-blockchain/important-link|https://docs.empe.io/user-guide/airdrop/on-chain-testnet-airdrop,accept_worker_row,
3764,643716-46,DREATech,full,[],full,[],pass,,,https://dreateched.com/|https://drea.tech/,accept_worker_row,
3765,644435-83,Glide Identity,skip_candidate,[],skip_candidate,[],pass,,,https://glideidentity.com/,accept_worker_row,
3766,644504-41,Sendto,light,[],light,[],pass,,,https://sendto.xyz/,accept_worker_row,
3767,552556-81,SphereX (Financial Software),full,"[""HERE""]",full,"[""HERE""]",pass,,,https://www.sx.xyz/|https://bitmart.zendesk.com/hc/en-us/articles/32098493163675-SphereX-HERE|https://coinmarketcap.com/currencies/spherex/,accept_worker_row,
3768,174724-21,SafeCrow,skip_candidate,[],skip_candidate,[],pass,,,https://safecrow.ru/,accept_worker_row,
3769,644444-29,Algochain,skip_candidate,[],skip_candidate,[],pass,,,https://algochain.ai/,accept_worker_row,
3770,266311-00,Finector,skip_candidate,[],skip_candidate,[],pass,,,https://www.finector.com/,accept_worker_row,
3771,551706-58,HYDRO Protocol,full,"[""HDRO"",""hINJ""]",full,"[""HDRO"",""hINJ""]",pass,,,https://docs.hydroprotocol.finance/tokenomics|https://docs.hydroprotocol.finance/core-features/liquid-staking-tokens-lst|https://docs.hydroprotocol.finance/basic-features/lp-pools,accept_worker_row,
3772,267852-43,Avtornet Cloud,skip_candidate,[],skip_candidate,[],pass,,,https://www.avtornet.ru/,accept_worker_row,
3773,739653-40,Drip.Trade,skip_candidate,[],skip_candidate,[],pass,,,https://drip.trade/|https://drip-trade.gitbook.io/drip.trade/trade/editor,accept_worker_row,
3774,268194-34,Aeternity,full,"[""AE""]",full,"[""AE""]",pass,,,https://www.coingecko.com/en/coins/aeternity|https://coinmarketcap.com/currencies/aeternity/,accept_worker_row,
3775,268065-19,Exchange Planner,skip_candidate,[],skip_candidate,[],pass,,,https://www.exchangeplanner.com/,accept_worker_row,
3776,551747-17,2WINS,skip_candidate,[],skip_candidate,[],pass,,,https://www.2wins.ai/,accept_worker_row,
3777,268045-84,WorthyWorks,skip_candidate,[],skip_candidate,[],pass,,,https://www.worthy.works/,accept_worker_row,
3778,267637-51,LRN (Application Software),full,[],full,[],pass,,,https://www.golrn.io/,accept_worker_row,
3779,267281-02,CryptoWorld.Vip,full,"[""CWV""]",full,"[""CWV""]",pass,,,https://coinmarketcap.com/currencies/cwv-chain/|https://cryptoslate.com/coins/cwv-chain/|https://bibox.zendesk.com/hc/ko/articles/360005115853-CryptoWorld-VIP-CWV,accept_worker_row,
3780,268308-73,Homebloc,full,"[""HOM"",""HST""]",full,"[""HOM"",""HST-R"",""HST-O""]",suspected_missing_token,missing_token_family,"Official Homebloc Medium posts split the token family into HOM, HST-R, and HST-O; the worker collapsed it to HOM/HST and missed the distinct tokens.",https://medium.com/%40homebloc.io/homebloc-faq-29c8f60f83d3|https://medium.com/%40homebloc.io/homebloc-phase-1-transforming-the-lodging-industry-33bf891b5269|https://medium.com/%40homebloc.io/homebloc-tokenizing-real-estate-2a94cc716ed6,edit_row,"{""task_index"":""3780"",""company_id"":""268308-73"",""company_name"":""Homebloc"",""normalized_domain"":""homebloc.io"",""company_type"":""dapp_or_product"",""crypto_project_likelihood"":""high"",""project_search_required"":""yes"",""project_search_reason"":""Official Homebloc Medium posts name HOM plus HST-R and HST-O as the token family."",""project_name"":""[\""Homebloc\""]"",""project_url"":""[\""https://www.homebloc.io/\""]"",""status"":""completed"",""completed_at"":"""",""token_ticker"":""[\""HOM\"",\""HST-R\"",\""HST-O\""]"",""token_name"":""[\""HOM token\"",\""HST-R token\"",\""HST-O token\""]"",""token_url"":""[\""https://medium.com/%40homebloc.io/homebloc-faq-29c8f60f83d3\"",\""https://medium.com/%40homebloc.io/homebloc-phase-1-transforming-the-lodging-industry-33bf891b5269\"",\""https://medium.com/%40homebloc.io/homebloc-tokenizing-real-estate-2a94cc716ed6\""]"",""has_token_evidence"":""Official Homebloc Medium posts identify HOM plus HST-R and HST-O as the token family."",""evidence_urls"":""https://medium.com/%40homebloc.io/homebloc-faq-29c8f60f83d3|https://medium.com/%40homebloc.io/homebloc-phase-1-transforming-the-lodging-industry-33bf891b5269|https://medium.com/%40homebloc.io/homebloc-tokenizing-real-estate-2a94cc716ed6"",""evidence_source_types"":""official_site|official_site|official_site"",""confidence"":""medium"",""needs_manual_review"":""yes""}"
3781,266684-86,GoChain,full,"[""GO""]",full,"[""GO""]",pass,,,https://gochain.io/go|https://coinmarketcap.com/currencies/gochain/|https://www.coingecko.com/en/coins/gochain,accept_worker_row,
3782,267457-60,Cahrenheit,light,[],light,[],pass,,,https://cah.world/,accept_worker_row,
3783,455235-04,ZiliNet,light,[],light,[],pass,,,https://zilinetwork.com/,accept_worker_row,
3784,551498-68,Nsawo Payments,light,[],light,[],pass,,,https://nsawo.com/|https://nsawo.com/about-nsawo/,accept_worker_row,
3785,268062-67,Rapidz,full,"[""RPZX""]",full,"[""RPZX""]",pass,,,https://www.rapidz.io/|https://www.rapidz.money/|https://cryptomarketcap.com/coins/rapidz|https://cryptoslate.com/coins/rapidz/,accept_worker_row,
3786,454989-52,DigiCol,full,"[""DGCL""]",full,"[""DGCL""]",pass,,,https://digicol.io/|https://coinmarketcap.com/currencies/digicol/,accept_worker_row,
3787,643796-65,XR One,full,"[""XR""]",full,"[""XR""]",pass,,,https://xr-one.gitbook.io/|https://xr-one.gitbook.io/xr/tokenomics/usdxr-token/utility|https://xr-one.gitbook.io/xr/ecosystem/the-xr-foundation,accept_worker_row,
3788,268534-63,BitcoinDB,light,[],light,[],pass,,,https://bitcoindb.io/|https://bitcointoken.com/docs.html,accept_worker_row,
3789,551313-10,Three Point 0 Labs Technologies,skip_candidate,[],skip_candidate,[],pass,,,https://www.3point0labs.io/,accept_worker_row,
3790,268819-75,Digipharm,light,[],light,[],pass,,,https://www.digipharm.com/,accept_worker_row,
3791,834738-13,Shuxun Digital Technology,light,[],light,[],pass,,,https://njsx.cn/,accept_worker_row,
3792,266311-90,Yuanben,light,[],light,[],pass,,,https://yuanben.io/,accept_worker_row,
3793,458193-16,CINDX,full,"[""CINX"",""CINXO""]",full,"[""CINX"",""CINXO""]",pass,,,https://static.cindx.io/en/whitepaper.pdf|https://medium.com/cindx/the-initial-circulating-supply-of-cinxo-tokens-386ae92b57cd|https://medium.com/cindx/cindx-token-benefits-for-token-holders-d3228205117c,accept_worker_row,
3794,549884-17,Legend,full,"[""LEGEND""]",full,"[""LEGEND""]",pass,,,https://belegends.com/|https://stake.belegends.com/docs/token|https://ai.belegends.com/pricing,accept_worker_row,
3795,739657-99,Destra Network,full,"[""DSYNC""]",full,"[""DSYNC""]",pass,,,https://www.destra.network/|https://dns.destra.network/|https://www.coingecko.com/en/coins/destra-network|https://coinmarketcap.com/cmc-ai/destra-network/what-is/,accept_worker_row,
3796,171993-61,Decissio,skip_candidate,[],skip_candidate,[],pass,,,https://decissio.com/,accept_worker_row,
3797,266255-56,LuneX Ventures,skip_candidate,[],skip_candidate,[],pass,,,https://lunex.vc/,accept_worker_row,
3798,268039-72,Halotrade,light,[],light,[],pass,,,https://halotrade.io/,accept_worker_row,
3799,551837-71,Praxxas,light,[],light,[],pass,,,https://praxxas.com/,accept_worker_row,
3800,268324-30,Voult,full,[],full,[],pass,,,https://voult.io/|https://voult.com/,accept_worker_row,
3801,551670-31,Portal (Entertainment Software),full,"[""PORTAL""]",full,"[""PORTAL""]",pass,,,https://portalgaming.com/|https://portalgaming.com/products/portal-token|https://portalgaming.com/ecosystem/portal-stack|https://coinmarketcap.com/currencies/portal-gaming/portal/eur/,accept_worker_row,
3802,741149-56,Filament (Asset Management),full,"[""FILA""]",full,"[""FILA""]",pass,,,https://filament.zone/publications/position-paper|https://filament.zone/publications/the-filament-delegates-program|https://filament.zone/publications/addressing-sybils,accept_worker_row,
3803,741263-77,Commit (Financial Software),light,[],light,[],pass,,,https://commit-xyz.netlify.app/|https://www.commitapp.io/,accept_worker_row,
3804,268216-12,Kurant,light,[],light,[],pass,,,https://de.kurant.net/en/faq/|https://at.kurant.net/en/crypto-atm/,accept_worker_row,
3805,267333-58,International Blockchain Technologies,full,"[""IBT""]",full,"[""IBT""]",pass,,,https://ibt.tech/|https://coinmarketcap.com/currencies/international-blockchain-technology/,accept_worker_row,
3806,552525-58,Jayo!,light,[],light,[],pass,,,https://www.jayoglobal.com/,accept_worker_row,
3807,267138-01,EtherDelta,full,"[""EDT""]",full,"[""EDT""]",pass,,,https://etherdelta.github.io/site/|https://coinmarketcap.com/currencies/etherdelta-token/|https://www.sec.gov/newsroom/press-releases/2018-258,accept_worker_row,
3808,267777-28,Kryha,skip_candidate,[],skip_candidate,[],pass,,,https://kryha.io/,accept_worker_row,
3809,741245-14,Ordeez,full,"[""ORDEEZ""]",full,[],suspected_extra_token,unconfirmed_ticker,"The worker assigned ORDEEZ from airdrop pages, but the official site does not announce a fungible ticker and a follow-up guide says the ticker is not announced yet.",https://ordeez.io/|https://help.weex.com/predictions/ordeez-airdrop-guide-how-to-qualify-for-bitcoin-nft-rewards-in-2025/,edit_row,"{""task_index"":""3809"",""company_id"":""741245-14"",""company_name"":""Ordeez"",""normalized_domain"":""ordeez.io"",""company_type"":""dapp_or_product"",""crypto_project_likelihood"":""high"",""project_search_required"":""yes"",""project_search_reason"":""Official site and follow-up probes did not confirm an announced fungible ticker."",""project_name"":""[\""Ordeez\""]"",""project_url"":""[\""https://ordeez.io/\""]"",""status"":""completed"",""completed_at"":"""",""token_ticker"":""[]"",""token_name"":""[]"",""token_url"":""[]"",""has_token_evidence"":""Official site shows the project, but a follow-up guide says the token ticker is not announced yet."",""evidence_urls"":""https://ordeez.io/|https://help.weex.com/predictions/ordeez-airdrop-guide-how-to-qualify-for-bitcoin-nft-rewards-in-2025/"",""evidence_source_types"":""official_site|secondary_source"",""confidence"":""low"",""needs_manual_review"":""yes""}"
3810,267643-45,Beepay (Shanghai),skip_candidate,[],skip_candidate,[],pass,,,https://www.beefinx.com/|https://beepay.app/,accept_worker_row,
3811,267564-25,Cracc,light,[],light,[],pass,,,https://cracc.io,accept_worker_row,
3812,170758-63,Procivis,light,[],light,[],pass,,,https://docs.procivis.ch/get-started/verify|https://docs.procivis.ch/openid-bridge,accept_worker_row,
3813,644442-85,Rain.fi,full,[],full,[],pass,,,https://rain.fi/|https://docs.rain.fi/,accept_worker_row,
3814,172071-73,CARDANO Labo,light,[],light,[],pass,,,https://cardano-labo.com,accept_worker_row,
3815,266490-73,Velic,full,"[""VELT""]",full,"[""VELT""]",pass,,,https://coincodex.com/crypto/velic/|https://icodrops.com/velic/|https://www.velic.io/,accept_worker_row,
3816,267650-83,BallStreet,skip_candidate,[],skip_candidate,[],pass,,,https://ballstreettrading.com,accept_worker_row,
3817,267281-74,GUTEN (Blockchain),full,"[""GU""]",full,"[""GU""]",pass,,,https://www.coincarp.com/currencies/guten/|https://blockspot.io/coin/guten/|https://guten.org/,accept_worker_row,
