company_id,company_name,normalized_domain,company_type,token_symbols,token_names,token_urls,token_results,confidence,needs_manual_review
521473-69,Chemix Marketplace,chemix.io,dapp_or_product,"[""CEP"", ""gCEP"", ""CVT""]","[""Chemix Ecosystem Pass"", ""Golden CEP"", ""Chemix Voucher Token""]","[""https://docs.chemix.io/chemix-eco-token-economics/the-cep-token"", ""https://docs.chemix.io/chemix-eco-token-economics/the-multi-token-model-of-chemix-ecosystem""]","[{""token_symbol"": ""CEP"", ""token_name"": ""Chemix Ecosystem Pass"", ""token_url"": ""https://docs.chemix.io/chemix-eco-token-economics/the-cep-token"", ""reason"": ""Official Chemix docs describe Chemix Ecosystem as the platform/infrastructure developed by the team and define CEP as the core governance and utility carrier, supporting Chemix as the original organization for CEP."", ""evidence_urls"": [""https://docs.chemix.io/"", ""https://docs.chemix.io/chemix-eco-token-economics/the-multi-token-model-of-chemix-ecosystem"", ""https://docs.chemix.io/chemix-eco-token-economics/the-cep-token""], ""evidence_source_types"": [""official_docs"", ""official_docs"", ""official_docs""]}, {""token_symbol"": ""gCEP"", ""token_name"": ""Golden CEP"", ""token_url"": ""https://docs.chemix.io/chemix-eco-token-economics/the-multi-token-model-of-chemix-ecosystem"", ""reason"": ""Official Chemix docs describe the team-developed Chemix Ecosystem and define gCEP as the dividend token minted from CEP, supporting Chemix as the original organization for this ecosystem token."", ""evidence_urls"": [""https://docs.chemix.io/"", ""https://docs.chemix.io/chemix-eco-token-economics/the-multi-token-model-of-chemix-ecosystem"", ""https://docs.chemix.io/chemix-eco-token-economics/the-cep-token""], ""evidence_source_types"": [""official_docs"", ""official_docs"", ""official_docs""]}, {""token_symbol"": ""CVT"", ""token_name"": ""Chemix Voucher Token"", ""token_url"": ""https://docs.chemix.io/chemix-eco-token-economics/the-multi-token-model-of-chemix-ecosystem"", ""reason"": ""Official Chemix docs describe the team-developed Chemix Ecosystem and define CVT as a fungible claim-rights token used in Chemix Pad, supporting Chemix as the original organization for this ecosystem token."", ""evidence_urls"": [""https://docs.chemix.io/"", ""https://docs.chemix.io/chemix-eco-token-economics/the-multi-token-model-of-chemix-ecosystem"", ""https://docs.chemix.io/chemix-eco-token-economics/the-cep-token""], ""evidence_source_types"": [""official_docs"", ""official_docs"", ""official_docs""]}]",high,no
521524-90,POPOLOGY Networks,popologynetworks.com,protocol_or_network,"[""POP""]","[""POPOLOGYcoin""]","[""https://popologynetworks.com/our-token""]","[{""token_symbol"": ""POP"", ""token_name"": ""POPOLOGYcoin"", ""token_url"": ""https://popologynetworks.com/our-token"", ""reason"": ""POPOLOGY Networks is the original organization behind the POPOLOGY Internet Broadcasting Network ecosystem, and official pages describe POPOLOGYcoin as the blockchain-based utility token powering that ecosystem."", ""evidence_urls"": [""https://popologynetworks.com/"", ""https://popologynetworks.com/about"", ""https://popologynetworks.com/our-token"", ""https://popologynetworks.com/terms-conditions""], ""evidence_source_types"": [""official_site"", ""official_site"", ""official_site"", ""official_site""]}]",medium,no
521695-00,Nirvana Finance,nirvana.finance,protocol_or_network,"[""ANA"", ""NIRV"", ""prANA""]","[""ANA"", ""NIRV"", ""prANA""]","[""https://docs.nirvana.finance/s3-nirvana/p2-the-assured-value-machine"", ""https://docs.nirvana.finance/elements/nirv"", ""https://docs.nirvana.finance/elements/prana""]","[{""token_symbol"": ""ANA"", ""token_name"": ""ANA"", ""token_url"": ""https://docs.nirvana.finance/s3-nirvana/p2-the-assured-value-machine"", ""reason"": ""Nirvana Finance is the original DeFi protocol organization for the Nirvana token system; official docs describe the AVM/protocol and the ANA, NIRV, and prANA roles."", ""evidence_urls"": [""https://www.nirvana.finance/"", ""https://docs.nirvana.finance/s3-nirvana/p2-the-assured-value-machine"", ""https://docs.nirvana.finance/elements/nirv"", ""https://docs.nirvana.finance/elements/prana"", ""https://www.globenewswire.com/news-release/2024/12/16/2997825/0/en/Nirvana-Relaunches-After-Recovery-A-New-Vision-for-DeFi.html""], ""evidence_source_types"": [""official_site"", ""official_docs"", ""official_docs"", ""official_docs"", ""press_release""]}, {""token_symbol"": ""NIRV"", ""token_name"": ""NIRV"", ""token_url"": ""https://docs.nirvana.finance/elements/nirv"", ""reason"": ""Nirvana Finance is the original DeFi protocol organization for the Nirvana token system; official docs describe the AVM/protocol and the ANA, NIRV, and prANA roles."", ""evidence_urls"": [""https://www.nirvana.finance/"", ""https://docs.nirvana.finance/s3-nirvana/p2-the-assured-value-machine"", ""https://docs.nirvana.finance/elements/nirv"", ""https://docs.nirvana.finance/elements/prana"", ""https://www.globenewswire.com/news-release/2024/12/16/2997825/0/en/Nirvana-Relaunches-After-Recovery-A-New-Vision-for-DeFi.html""], ""evidence_source_types"": [""official_site"", ""official_docs"", ""official_docs"", ""official_docs"", ""press_release""]}, {""token_symbol"": ""prANA"", ""token_name"": ""prANA"", ""token_url"": ""https://docs.nirvana.finance/elements/prana"", ""reason"": ""Nirvana Finance is the original DeFi protocol organization for the Nirvana token system; official docs describe the AVM/protocol and the ANA, NIRV, and prANA roles."", ""evidence_urls"": [""https://www.nirvana.finance/"", ""https://docs.nirvana.finance/s3-nirvana/p2-the-assured-value-machine"", ""https://docs.nirvana.finance/elements/nirv"", ""https://docs.nirvana.finance/elements/prana"", ""https://www.globenewswire.com/news-release/2024/12/16/2997825/0/en/Nirvana-Relaunches-After-Recovery-A-New-Vision-for-DeFi.html""], ""evidence_source_types"": [""official_site"", ""official_docs"", ""official_docs"", ""official_docs"", ""press_release""]}]",high,no
521753-86,BlockProtocol,blockprotocol.gg,protocol_or_network,"[""BLOCK""]","[""BLOCK""]","[""https://docs.blockprotocol.gg/blockgames/usdblock-tokenomics/usdblock-token""]","[{""token_symbol"": ""BLOCK"", ""token_name"": ""BLOCK"", ""token_url"": ""https://docs.blockprotocol.gg/blockgames/usdblock-tokenomics/usdblock-token"", ""reason"": ""Official BlockProtocol materials identify BlockProtocol as the original agentic marketing protocol/network and $BLOCK as the native token of the BlockGames/BlockProtocol ecosystem."", ""evidence_urls"": [""https://www.blockprotocol.gg/"", ""https://docs.blockprotocol.gg/blockgames/usdblock-tokenomics/usdblock-token""], ""evidence_source_types"": [""official_site"", ""official_docs""]}]",high,no
521779-15,GhostDrive,ghostdrive.com,protocol_or_network,"[""GD""]","[""GhostDrive""]","[""https://token.ghostdrive.com/""]","[{""token_symbol"": ""GD"", ""token_name"": ""GhostDrive"", ""token_url"": ""https://token.ghostdrive.com/"", ""reason"": ""Official GhostDrive materials present GhostDrive as building a decentralized storage ecosystem and its tokenomics documentation identifies GD as the GhostDrive ecosystem token."", ""evidence_urls"": [""https://docs.ghostdrive.com/mission"", ""https://token.ghostdrive.com/""], ""evidence_source_types"": [""official_docs"", ""official_docs""]}]",high,no
521991-37,Story Protocol,story.foundation,protocol_or_network,"[""IP""]","[""IP""]","[""https://www.story.foundation/blog/introducing-ip""]","[{""token_symbol"": ""IP"", ""token_name"": ""IP"", ""token_url"": ""https://www.story.foundation/blog/introducing-ip"", ""reason"": ""Story Protocol qualifies as the original Story L1 protocol organization; official docs identify Story as a purpose-built Layer 1 blockchain and the official token article identifies IP as the native token of Story, while reliable company-profile evidence identifies Story Protocol as the founded web3 blockchain company."", ""evidence_urls"": [""https://docs.story.foundation/introduction"", ""https://www.story.foundation/blog/introducing-ip"", ""https://forgeglobal.com/story-protocol_stock/""], ""evidence_source_types"": [""official_docs"", ""official_docs"", ""secondary_source""]}]",high,no
522001-63,Manifest (New Castle),manifest.finance,protocol_or_network,"[""USH"", ""sUSH""]","[""U.S. Housing Token"", ""Staked USH""]","[""https://docs.manifest.finance/tokens/what-is-usdush"", ""https://docs.manifest.finance/tokens/sush""]","[{""token_symbol"": ""USH"", ""token_name"": ""U.S. Housing Token"", ""token_url"": ""https://docs.manifest.finance/tokens/what-is-usdush"", ""reason"": ""Manifest is the original financial protocol behind the Manifest real-estate token system; official docs describe the founders genesis story, Manifest $USH mechanics, and the $sUSH staking token."", ""evidence_urls"": [""https://docs.manifest.finance/getting-started/genesis-story"", ""https://docs.manifest.finance/tokens/what-is-usdush"", ""https://docs.manifest.finance/tokens/sush"", ""https://www.businesswire.com/news/home/20250320153273/en/Manifest-Raises-%242.5M-Pre-Seed-Round-and-Becomes-the-First-to-Unlock-Global-Access-to-U.S.-Private-Equity-Real-Estate-Investments-via-Blockchain""], ""evidence_source_types"": [""official_docs"", ""official_docs"", ""official_docs"", ""press_release""]}, {""token_symbol"": ""sUSH"", ""token_name"": ""Staked USH"", ""token_url"": ""https://docs.manifest.finance/tokens/sush"", ""reason"": ""Manifest is the original financial protocol behind the Manifest real-estate token system; official docs describe the founders genesis story, Manifest $USH mechanics, and the $sUSH staking token."", ""evidence_urls"": [""https://docs.manifest.finance/getting-started/genesis-story"", ""https://docs.manifest.finance/tokens/what-is-usdush"", ""https://docs.manifest.finance/tokens/sush"", ""https://www.businesswire.com/news/home/20250320153273/en/Manifest-Raises-%242.5M-Pre-Seed-Round-and-Becomes-the-First-to-Unlock-Global-Access-to-U.S.-Private-Equity-Real-Estate-Investments-via-Blockchain""], ""evidence_source_types"": [""official_docs"", ""official_docs"", ""official_docs"", ""press_release""]}]",high,no
522017-47,Vision Game,visiongame.io,gaming_or_nft,"[""VISION""]","[""VisionGame""]","[""https://www.visiongame.io/2024/11/26/dive-in-unlocking-the-power-of-vision-in-the-visiongame-ecosystem/""]","[{""token_symbol"": ""VISION"", ""token_name"": ""VisionGame"", ""token_url"": ""https://www.visiongame.io/2024/11/26/dive-in-unlocking-the-power-of-vision-in-the-visiongame-ecosystem/"", ""reason"": ""Official VisionGame materials identify VISION as the native token of VisionGame's proprietary LayerVision blockchain, and the official site describes VisionGame's founding team driving the GameFi ecosystem from the beginning."", ""evidence_urls"": [""https://www.visiongame.io/"", ""https://www.visiongame.io/2024/11/26/dive-in-unlocking-the-power-of-vision-in-the-visiongame-ecosystem/""], ""evidence_source_types"": [""official_site"", ""official_site""]}]",high,no
522137-53,Kryxivia,kryxivia.io,gaming_or_nft,"[""KXA"", ""KXS""]","[""Kryxivia Coin"", ""Kryxit Shard""]","[""https://docs.kryxivia.io/kryxivia-coin-kxa-main-blockchain-currency/presentation-and-tokenomics"", ""https://docs.kryxivia.io/kryxit-shard-kxs-in-game-currency/presentation-and-tokenomics""]","[{""token_symbol"": ""KXA"", ""token_name"": ""Kryxivia Coin"", ""token_url"": ""https://docs.kryxivia.io/kryxivia-coin-kxa-main-blockchain-currency/presentation-and-tokenomics"", ""reason"": ""Official Kryxivia docs identify the Kryxivia team as behind the Kryxivia World project and define KXA as the project currency, supporting Kryxivia as the original organization of its tokenized game ecosystem."", ""evidence_urls"": [""https://docs.kryxivia.io/kryxivia-team"", ""https://docs.kryxivia.io/kryxivia-coin-kxa-main-blockchain-currency/presentation-and-tokenomics"", ""https://docs.kryxivia.io/""], ""evidence_source_types"": [""official_docs"", ""official_docs"", ""official_docs""]}, {""token_symbol"": ""KXS"", ""token_name"": ""Kryxit Shard"", ""token_url"": ""https://docs.kryxivia.io/kryxit-shard-kxs-in-game-currency/presentation-and-tokenomics"", ""reason"": ""Official Kryxivia docs identify the Kryxivia team as behind the Kryxivia World project and define KXS as the in-game currency, supporting Kryxivia as the original organization of its tokenized game ecosystem."", ""evidence_urls"": [""https://docs.kryxivia.io/kryxivia-team"", ""https://docs.kryxivia.io/kryxit-shard-kxs-in-game-currency/presentation-and-tokenomics"", ""https://docs.kryxivia.io/""], ""evidence_source_types"": [""official_docs"", ""official_docs"", ""official_docs""]}]",high,no
522155-62,Oort Digital,oort.digital,gaming_or_nft,"[""OORT""]","[""OORT Token""]","[""https://oort.digital/""]","[{""token_symbol"": ""OORT"", ""token_name"": ""OORT Token"", ""token_url"": ""https://oort.digital/"", ""reason"": ""Oort Digital official site presents Oort Digital as the Layer 0/GameFi platform and includes OORT tokenomics for that ecosystem."", ""evidence_urls"": [""https://oort.digital/""], ""evidence_source_types"": [""official_site""]}]",high,no
522162-46,Bluejay Games,bluejaygames.com,gaming_or_nft,"[""BjG""]","[""BjG Token""]","[""https://telegra.ph/BjG-Token-Ecosystem-White-Paper-Draft-v15-05-07""]","[{""token_symbol"": ""BjG"", ""token_name"": ""BjG Token"", ""token_url"": ""https://telegra.ph/BjG-Token-Ecosystem-White-Paper-Draft-v15-05-07"", ""reason"": ""BlueJay Games published/linked a BjG ecosystem whitepaper describing BlueJay Games as introducing the BjG token for its Web3 gaming ecosystem."", ""evidence_urls"": [""https://www.bluejaygames.com/"", ""https://telegra.ph/BjG-Token-Ecosystem-White-Paper-Draft-v15-05-07""], ""evidence_source_types"": [""official_site"", ""official_docs""]}]",high,no
522163-63,MomoAI,momoai.io,gaming_or_nft,"[""MTOS""]","[""MTOS Token""]","[""https://momoai.gitbook.io/momoai/tokeninfo/token-contarct-wallet""]","[{""token_symbol"": ""MTOS"", ""token_name"": ""MTOS Token"", ""token_url"": ""https://momoai.gitbook.io/momoai/tokeninfo/token-contarct-wallet"", ""reason"": ""MomoAI official GitBook describes the MomoAI Web3 AI/social gaming platform and its MTOS token contract/wallet information."", ""evidence_urls"": [""https://momoai.gitbook.io/momoai/introduction/what-is-momoai"", ""https://momoai.gitbook.io/momoai/tokeninfo/token-contarct-wallet""], ""evidence_source_types"": [""official_docs"", ""official_docs""]}]",high,no
522259-21,DATS Project,datsproject.io,protocol_or_network,"[""DATS""]","[""DATS token""]","[""https://datsproject.io/""]","[{""token_symbol"": ""DATS"", ""token_name"": ""DATS token"", ""token_url"": ""https://datsproject.io/"", ""reason"": ""Official DATS materials present DATS Project as the developer of the decentralized cybersecurity/DePIN ecosystem and describe DATS token rewards, staking, and ecosystem economics, supporting an original founding role for the DATS protocol ecosystem."", ""evidence_urls"": [""https://datsproject.io/"", ""https://gitbook.datsproject.io/overview/about-us"", ""https://alphagrowth.io/dats-project""], ""evidence_source_types"": [""official_site"", ""official_docs"", ""secondary_source""]}]",medium,no
