task_index,company_id,company_name,normalized_domain,project_name,project_url,status,completed_at,token_ticker,token_name,token_url,has_token_evidence,evidence_urls,evidence_source_types,confidence,needs_manual_review
901,471828-97,Alpaca Finance,alpacafinance.org,"[""Alpaca Finance""]","[""https://www.alpacafinance.org/""]",completed,,"[""ALPACA""]","[""Alpaca Finance""]","[""https://coinmarketcap.com/currencies/alpaca-finance/""]",Official Alpaca Finance docs and CoinMarketCap identify ALPACA as the native token.,https://www.alpacafinance.org/|https://coinmarketcap.com/currencies/alpaca-finance/,official_site|coinmarketcap,high,no
902,471838-26,Pera Labs (Financial Services),pera.finance,"[""Pera Finance""]","[""https://pera.finance/""]",completed,,"[""PERA""]","[""Pera Finance""]","[""https://coinmarketcap.com/currencies/pera-finance/""]",CoinMarketCap identifies Pera Finance (PERA) as the token for the Pera project.,https://coinmarketcap.com/currencies/pera-finance/,coinmarketcap,high,no
903,471855-42,FV Bank,fvbank.us,[],[],completed,,[],[],[],No supported token evidence found on the official site or allowed token directories.,https://fvbank.us/,official_site,medium,no
904,471860-14,ComiBlock,comiblock.com,[],[],completed,,[],[],[],No supported token evidence found on the official site or allowed token directories; company/project mapping is unclear.,https://comiblock.com/,official_site,low,yes
905,472168-93,Exclusible,exclusible.com,[],[],completed,,[],[],[],No supported token evidence found on the official site or allowed token directories.,https://exclusible.com/,official_site,medium,no
906,472173-40,Ulti Arena,ultiarena.com,"[""Ulti Arena""]","[""https://ultiarena.com/""]",completed,,"[""ULTI""]","[""Ulti Arena""]","[""https://coinmarketcap.com/currencies/ulti-arena/""]",CoinMarketCap lists ULTI for Ulti Arena.,https://coinmarketcap.com/currencies/ulti-arena/,coinmarketcap,high,no
907,472178-84,XMTP Labs,xmtp.org,[],[],completed,,[],[],[],No supported token evidence found on the official site or allowed token directories; project mapping is not stable enough to assign a ticker.,https://xmtp.org/,official_site,low,yes
908,472218-77,IXS (Financial Software),ixs.finance,"[""IXS""]","[""https://ixs.finance/""]",completed,,"[""IXS""]","[""IXS""]","[""https://coinmarketcap.com/currencies/ix-swap/""]",CoinMarketCap lists IXS for the IXS / IX Swap project.,https://coinmarketcap.com/currencies/ix-swap/,coinmarketcap,high,no
909,472226-85,Exponent AI,exponent.ai,[],[],completed,,[],[],[],No supported token evidence found on the official site or allowed token directories; project mapping is not stable enough to assign a ticker.,https://exponent.ai/,official_site,low,yes
910,472244-78,Cabital,cabital.com,[],[],completed,,[],[],[],No supported token evidence found on the official site or allowed token directories.,https://cabital.com/,official_site,medium,no
911,472255-83,Moralis,moralis.com,[],[],completed,,[],[],[],No supported token evidence found on the official site or allowed token directories; project mapping is not stable enough to assign a ticker.,https://moralis.com/,official_site,low,yes
912,472274-83,Edgi Learning,edgilearning.com,[],[],completed,,[],[],[],No supported token evidence found on the official site or allowed token directories.,https://edgilearning.com/,official_site,medium,no
913,472290-22,Cyber,cyber.co,"[""Cyber""]","[""https://cyber.co/""]",completed,,"[""CYBER""]","[""Cyber""]","[""https://coinmarketcap.com/currencies/cyberconnect/""]",Official Cyber docs and CoinMarketCap identify CYBER as the token.,https://cyber.co/|https://coinmarketcap.com/currencies/cyberconnect/,official_site|coinmarketcap,high,no
914,472307-37,Rebel Dividends,rebeldividends.com,[],[],completed,,[],[],[],No supported token evidence found on the official site or allowed token directories.,https://rebeldividends.com/,official_site,medium,no
915,472328-35,Picipo,picipo.io,"[""Picipo""]","[""https://picipo.io/""]",completed,,"[""PICIPO""]","[""Picipo""]","[""https://coinmarketcap.com/currencies/picipo/""]",CoinMarketCap lists PICIPO for Picipo.,https://coinmarketcap.com/currencies/picipo/,coinmarketcap,high,no
916,472343-19,CryptoLeagues,cryptoleagues.io,[],[],completed,,[],[],[],No supported token evidence found on the official site or allowed token directories; project mapping is not stable enough to assign a ticker.,https://cryptoleagues.io/,official_site,low,yes
917,472349-62,Zenlink,zenlink.pro,"[""Zenlink""]","[""https://zenlink.pro/""]",completed,,"[""ZLK""]","[""Zenlink""]","[""https://coinmarketcap.com/currencies/zenlink/""]",CoinMarketCap lists ZLK for Zenlink.,https://zenlink.pro/|https://coinmarketcap.com/currencies/zenlink/,official_site|coinmarketcap,high,no
918,472357-21,Maison Reserve,maisonreserve.com,"[""Maison Reserve""]","[""https://maisonreserve.com/""]",completed,,"[""MAISON""]","[""Maison Reserve""]","[""https://maisonreserve.com/""]",Official Maison Reserve site explicitly advertises MAISON tokens and the contract address.,https://maisonreserve.com/,official_site,high,no
919,472388-62,ClearDAO,cleardao.com,"[""ClearDAO""]","[""https://cleardao.com/""]",completed,,"[""CLH""]","[""ClearDAO""]","[""https://coinmarketcap.com/currencies/cleardao/""]",CoinMarketCap lists CLH for ClearDAO.,https://cleardao.com/|https://coinmarketcap.com/currencies/cleardao/,official_site|coinmarketcap,high,no
920,472402-83,TheRollNumber,therollnumber.com,[],[],completed,,[],[],[],No supported token evidence found on the official site or allowed token directories; project mapping is not stable enough to assign a ticker.,https://therollnumber.com/,official_site,low,yes
921,472428-37,deBridge Finance,debridge.finance,"[""deBridge""]","[""https://debridge.finance/""]",completed,,"[""DBR""]","[""deBridge""]","[""https://coinmarketcap.com/currencies/debridge/""]",Official deBridge docs and CoinMarketCap identify DBR as the protocol token.,https://debridge.finance/|https://coinmarketcap.com/currencies/debridge/,official_site|coinmarketcap,high,no
922,472434-96,CashOnLedger,cash-on-ledger.com,[],[],completed,,[],[],[],No supported token evidence found on the official site or allowed token directories.,https://cash-on-ledger.com/,official_site,medium,no
923,472452-49,MRHB,mrhb.network,"[""MRHB DeFi Network""]","[""https://mrhb.network/mpower/""]",completed,,"[""MRHB""]","[""MRHB DeFi Network""]","[""https://coinmarketcap.com/currencies/marhabadefi/""]",Official MRHB site and CoinMarketCap identify the MRHB utility token.,https://mrhb.network/mpower/|https://coinmarketcap.com/currencies/marhabadefi/,official_site|coinmarketcap,high,no
924,472469-12,StealthTest,stealthtest.com,[],[],completed,,[],[],[],No supported token evidence found on the official site or allowed token directories; project mapping is not stable enough to assign a ticker.,https://stealthtest.com/,official_site,low,yes
925,472506-13,Oort (Financial Software),oortech.com,"[""OORT""]","[""https://www.oortech.com/""]",completed,,"[""OORT""]","[""OORT""]","[""https://docs.oortech.com/oort/about-oort/tokenomics""]",Official OORT docs and CoinMarketCap identify OORT as the ecosystem token.,https://docs.oortech.com/oort/about-oort/tokenomics|https://coinmarketcap.com/currencies/oortech/,official_site|coinmarketcap,high,no
926,472519-31,MatterFi,matterfi.com,[],[],completed,,[],[],[],No supported token evidence found on the official site or allowed token directories; project mapping is not stable enough to assign a ticker.,https://matterfi.com/,official_site,low,yes
927,472541-70,Matrix Time,,[],[],completed,,[],[],[],No supported token evidence found on the allowed sources; no reliable official-domain mapping was available in the batch input.,[],official_site,low,yes
928,472553-48,LiangBaBa,liangbaba.com,[],[],completed,,[],[],[],No supported token evidence found on the official site or allowed token directories; project mapping is not stable enough to assign a ticker.,https://liangbaba.com/,official_site,low,yes
929,566889-94,MetaComp,mce.sg,[],[],completed,,[],[],[],No supported token evidence found on the official site or allowed token directories; project mapping is not stable enough to assign a ticker.,https://mce.sg/,official_site,low,yes
930,566892-15,Nansen.io,nansen.io,[],[],completed,,[],[],[],No supported token evidence found on the official site or allowed token directories.,https://nansen.io/,official_site,medium,no
931,471826-36,Warp Finance,warp.finance,"[""Warp Finance""]","[""https://developers.warp.finance/overview/what-is-warp-finance""]",completed,2026-04-11T20:21:51+08:00,"[""WARP""]","[""Warp Finance""]","[""https://coinmarketcap.com/currencies/warp-finance/""]",Official Warp Finance docs and CoinMarketCap identify the WARP token.,https://developers.warp.finance/overview/what-is-warp-finance|https://coinmarketcap.com/currencies/warp-finance/,official_site|coinmarketcap,high,no
932,567945-37,Neurotech (Business/Productivity Software),neurotech.africa,[],[],completed,2026-04-11T20:21:51+08:00,[],[],[],"No supported token found on the official site, CoinGecko, or CoinMarketCap.",,,low,no
933,754073-20,Lyquor Labs,lyquor.xyz,[],[],completed,2026-04-11T20:21:51+08:00,[],[],[],"No supported token found on the official site, CoinGecko, or CoinMarketCap.",,,low,no
934,568438-93,Vishwa,vishwanetwork.xyz,[],[],completed,2026-04-11T20:21:51+08:00,[],[],[],"No supported token found on the official site, CoinGecko, or CoinMarketCap.",,,low,no
935,568735-30,Titl,titl.co,[],[],completed,2026-04-11T20:21:51+08:00,[],[],[],"No supported token found on the official site, CoinGecko, or CoinMarketCap.",,,low,no
936,568889-11,BitSmiley,bitsmiley.io,"[""bitSmiley""]","[""https://bitsmiley.io/""]",completed,2026-04-11T20:21:51+08:00,"[""SMILE""]","[""bitSmiley""]","[""https://coinmarketcap.com/currencies/bitsmiley/""]",CoinMarketCap lists SMILE for bitSmiley.,https://bitsmiley.io/|https://coinmarketcap.com/currencies/bitsmiley/,official_site|coinmarketcap,high,no
937,569110-42,Peer2Panel,peer2panel.com,[],[],completed,2026-04-11T20:21:51+08:00,[],[],[],"No supported token found on the official site, CoinGecko, or CoinMarketCap.",,,low,no
938,662797-63,KiteAI,gokite.ai,"[""KiteAI""]","[""https://gokite.ai/""]",completed,2026-04-11T20:21:51+08:00,"[""KITEAI""]","[""KiteAI""]","[""https://coinmarketcap.com/currencies/kiteai/""]",CoinMarketCap lists KITEAI for KiteAI.,https://gokite.ai/|https://coinmarketcap.com/currencies/kiteai/,official_site|coinmarketcap,high,no
939,848444-77,Krome (Financial Services),krome.finance,"[""KROME Shares"", ""KROME stablecoin""]","[""https://krome.finance/"", ""https://krome.finance/""]",completed,2026-04-11T20:21:51+08:00,"[""KROME"", ""USDK""]","[""KROME Shares"", ""KROME stablecoin""]","[""https://coinmarketcap.com/currencies/krome-shares/"", ""https://coinmarketcap.com/currencies/krome-stablecoin/""]",CoinMarketCap lists KROME Shares (KROME) and KROME stablecoin (USDK) for Krome.,https://krome.finance/|https://coinmarketcap.com/currencies/krome-shares/|https://coinmarketcap.com/currencies/krome-stablecoin/,official_site|coinmarketcap,high,no
940,471656-71,Mint Club,mint.club,"[""Mint Club V1"", ""Mint Token""]","[""https://docs.mint.club/"", ""https://docs.mint.club/migrate""]",completed,2026-04-11T20:21:51+08:00,"[""MINT"", ""MT""]","[""Mint Club V1"", ""Mint Token""]","[""https://coinmarketcap.com/currencies/mint-club/"", ""https://coinmarketcap.com/currencies/mint-token/""]",Mint Club docs and CoinMarketCap show the MINT to MT migration.,https://docs.mint.club/|https://docs.mint.club/migrate|https://coinmarketcap.com/currencies/mint-club/|https://coinmarketcap.com/currencies/mint-token/,official_site|coinmarketcap,high,no
941,755995-96,Meebits,meebits.com,[],[],completed,2026-04-11T20:21:51+08:00,[],[],[],"No supported token found on the official site, CoinGecko, or CoinMarketCap.",,,low,no
942,756054-01,Tata-iMali,tataimali.co.za,[],[],completed,2026-04-11T20:21:51+08:00,[],[],[],"No supported token found on the official site, CoinGecko, or CoinMarketCap.",,,low,no
943,756253-90,EntropiQ,entropiq.com,[],[],completed,2026-04-11T20:21:51+08:00,[],[],[],"No supported token found on the official site, CoinGecko, or CoinMarketCap.",,,low,no
944,471922-75,aXedras,axedras.com,[],[],completed,2026-04-11T20:21:51+08:00,[],[],[],"No supported token found on the official site, CoinGecko, or CoinMarketCap.",,,low,no
945,756351-73,Quantum Brand Protection,quantum-brand-protection.com,[],[],completed,2026-04-11T20:21:51+08:00,[],[],[],"No supported token found on the official site, CoinGecko, or CoinMarketCap.",,,low,no
946,471309-85,China Info Safe,chinainfosafe.com,[],[],completed,2026-04-11T20:21:51+08:00,[],[],[],"No supported token found on the official site, CoinGecko, or CoinMarketCap.",,,low,no
947,756408-79,Estaie,estaie.com,[],[],completed,2026-04-11T20:21:51+08:00,[],[],[],"No supported token found on the official site, CoinGecko, or CoinMarketCap.",,,low,no
948,756430-93,EZO Systems,ezo.app,[],[],completed,2026-04-11T20:21:51+08:00,[],[],[],"No supported token found on the official site, CoinGecko, or CoinMarketCap.",,,low,no
949,756457-57,Receivabull,receivabull.com,[],[],completed,2026-04-11T20:21:51+08:00,[],[],[],"No supported token found on the official site, CoinGecko, or CoinMarketCap.",,,low,no
950,754072-84,Koil Breaks,koilbreaks.com,[],[],completed,2026-04-11T20:21:51+08:00,[],[],[],"No supported token found on the official site, CoinGecko, or CoinMarketCap.",,,low,no
951,756590-95,Seismic,seismic.systems,[],[],completed,2026-04-11T20:21:51+08:00,[],[],[],"No supported token found on the official site, CoinGecko, or CoinMarketCap.",,,low,no
952,471707-20,Helmet.Insure,helmet.insure,"[""Helmet.insure""]","[""https://helmet.insure/""]",completed,2026-04-11T20:21:51+08:00,"[""HELMET""]","[""Helmet.insure""]","[""https://coinmarketcap.com/currencies/helmet-insure/""]",CoinMarketCap lists HELMET for Helmet.insure.,https://helmet.insure/|https://coinmarketcap.com/currencies/helmet-insure/,official_site|coinmarketcap,high,no
953,756602-38,Onyx Odds,onyxodds.com,[],[],completed,2026-04-11T20:21:51+08:00,[],[],[],"No supported token found on the official site, CoinGecko, or CoinMarketCap.",,,low,no
954,471104-29,ShdwDrive,shdwdrive.com,"[""shdwDrive""]","[""https://docs.shdwdrive.com/""]",completed,2026-04-11T20:21:51+08:00,"[""SHDW""]","[""Shadow Token""]","[""https://coinmarketcap.com/currencies/genesysgo-shadow/""]",Official shdwDrive docs and CoinMarketCap identify the SHDW token.,https://docs.shdwdrive.com/|https://coinmarketcap.com/currencies/genesysgo-shadow/,official_site|coinmarketcap,high,no
955,756700-39,Jeton.AI,jetonai.xyz,[],[],completed,2026-04-11T20:21:51+08:00,[],[],[],"No supported token found on the official site, CoinGecko, or CoinMarketCap.",,,low,no
956,756734-41,Sova Labs,sova.io,"[""Sova""]","[""https://sova.io/""]",completed,2026-04-11T20:21:51+08:00,"[""SOVA""]","[""Sova""]","[""https://sova.io/""]",Official Sova site identifies $SOVA rewards and bonding.,https://sova.io/|https://www.sova.io/,official_site,high,no
957,756789-13,BiLBUD,bilbud.co,[],[],completed,2026-04-11T20:21:51+08:00,[],[],[],"No supported token found on the official site, CoinGecko, or CoinMarketCap.",,,low,no
958,471093-94,Subsocial,subsocial.network,"[""Subsocial""]","[""https://subsocial.network/""]",completed,2026-04-11T20:21:51+08:00,"[""SUB""]","[""Subsocial""]","[""https://coinmarketcap.com/currencies/subsocial/""]",CoinMarketCap lists SUB for Subsocial.,https://subsocial.network/|https://coinmarketcap.com/currencies/subsocial/,official_site|coinmarketcap,high,no
959,756806-95,Arda Labs,arda.xyz,[],[],completed,2026-04-11T20:21:51+08:00,[],[],[],"No supported token found on the official site, CoinGecko, or CoinMarketCap.",,,low,no
